Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
lrODIsPlayers2023_039,39,p00039,firstname lastname lrODIs Players39,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,36,67.57,2024,February,ODIs,Players
lrODIsPlayers2023_040,40,p00040,firstname lastname lrODIs Players40,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,30,66.9,2024,February,ODIs,Players
lrODIsPlayers2023_041,41,p00041,firstname lastname lrODIs Players41,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,37,66.23,2024,February,ODIs,Players
lrODIsPlayers2023_042,42,p00042,firstname lastname lrODIs Players42,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,37,65.57,2024,February,ODIs,Players
lrODIsPlayers2023_043,43,p00043,firstname lastname lrODIs Players43,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,43,64.91,2024,February,ODIs,Players
lrODIsPlayers2023_044,44,p00044,firstname lastname lrODIs Players44,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,33,64.26,2024,February,ODIs,Players
lrODIsPlayers2023_045,45,p00045,firstname lastname lrODIs Players45,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,18,63.62,2024,February,ODIs,Players
lrODIsPlayers2023_046,46,p00046,firstname lastname lrODIs Players46,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,24,62.98,2024,February,ODIs,Players
lrODIsPlayers2023_047,47,p00047,firstname lastname lrODIs Players47,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,26,62.35,2024,February,ODIs,Players
lrODIsPlayers2023_048,48,p00048,firstname lastname lrODIs Players48,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,22,61.73,2024,February,ODIs,Players
lrODIsPlayers2023_049,49,p00049,firstname lastname lrODIs Players49,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,30,61.11,2024,February,ODIs,Players
lrODIsPlayers2023_050,50,p00050,firstname lastname lrODIs Players50,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,15,60.5,2024,February,ODIs,Players
lrODIsPlayers2023_051,51,p00051,firstname lastname lrODIs Players51,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,22,59.9,2024,February,ODIs,Players
lrODIsPlayers2023_052,52,p00052,firstname lastname lrODIs Players52,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,24,59.3,2024,February,ODIs,Players
lrODIsPlayers2023_053,53,p00053,firstname lastname lrODIs Players53,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,20,58.7,2024,February,ODIs,Players
lrODIsPlayers2023_054,54,p00054,firstname lastname lrODIs Players54,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,48,58.12,2024,February,ODIs,Players
lrODIsPlayers2023_055,55,p00055,firstname lastname lrODIs Players55,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,21,57.54,2024,February,ODIs,Players
lrODIsPlayers2023_056,56,p00056,firstname lastname lrODIs Players56,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,45,56.96,2024,February,ODIs,Players
lrODIsPlayers2023_057,57,p00057,firstname lastname lrODIs Players57,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,14,56.39,2024,February,ODIs,Players
lrODIsPlayers2023_058,58,p00058,firstname lastname lrODIs Players58,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,31,55.83,2024,February,ODIs,Players
lrODIsPlayers2023_059,59,p00059,firstname lastname lrODIs Players59,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,46,55.27,2024,February,ODIs,Players
lrODIsPlayers2023_060,60,p00060,firstname lastname lrODIs Players60,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,44,54.72,2024,February,ODIs,Players
lrODIsPlayers2023_061,61,p00061,firstname lastname lrODIs Players61,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,44,54.17,2024,February,ODIs,Players
lrODIsPlayers2023_062,62,p00062,firstname lastname lrODIs Players62,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,15,53.63,2024,February,ODIs,Players
lrODIsPlayers2023_063,63,p00063,firstname lastname lrODIs Players63,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,26,53.09,2024,February,ODIs,Players
lrODIsPlayers2023_064,64,p00064,firstname lastname lrODIs Players64,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,29,52.56,2024,February,ODIs,Players
lrODIsPlayers2023_065,65,p00065,firstname lastname lrODIs Players65,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,21,52.03,2024,February,ODIs,Players
lrODIsPlayers2023_066,66,p00066,firstname lastname lrODIs Players66,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,21,51.51,2024,February,ODIs,Players
lrODIsPlayers2023_067,67,p00067,firstname lastname lrODIs Players67,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,48,51,2024,February,ODIs,Players
lrODIsPlayers2023_068,68,p00068,firstname lastname lrODIs Players68,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,46,50.49,2024,February,ODIs,Players
lrODIsPlayers2023_069,69,p00069,firstname lastname lrODIs Players69,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,10,49.98,2024,February,ODIs,Players
lrODIsPlayers2023_070,70,p00070,firstname lastname lrODIs Players70,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,28,49.48,2024,February,ODIs,Players
lrODIsPlayers2023_071,71,p00071,firstname lastname lrODIs Players71,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,33,48.99,2024,February,ODIs,Players
lrODIsPlayers2023_072,72,p00072,firstname lastname lrODIs Players72,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,t008,Isle of Man,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,49,48.5,2024,February,ODIs,Players
lrODIsPlayers2023_073,73,p00073,firstname lastname lrODIs Players73,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,t001,France,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,32,48.01,2024,February,ODIs,Players
lrODIsPlayers2023_074,74,p00074,firstname lastname lrODIs Players74,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,t002,Sweden,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,18,47.53,2024,February,ODIs,Players
lrODIsPlayers2023_075,75,p00075,firstname lastname lrODIs Players75,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,t003,Rwanda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,36,47.06,2024,February,ODIs,Players
lrODIsPlayers2023_076,76,p00076,firstname lastname lrODIs Players76,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,t004,Hungary,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,33,46.59,2024,February,ODIs,Players
lrODIsPlayers2023_077,77,p00077,firstname lastname lrODIs Players77,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,t005,Cyprus,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,14,46.12,2024,February,ODIs,Players
lrODIsPlayers2023_078,78,p00078,firstname lastname lrODIs Players78,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,t006,Estonia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,46,45.66,2024,February,ODIs,Players
lrODIsPlayers2023_079,79,p00079,firstname lastname lrODIs Players79,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,t007,Lesotho,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,31,45.2,2024,February,ODIs,Players
lrODIsPlayers2023_080,80,p00080,firstname lastname lrODIs Players80,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,t008,Seychelles,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,39,44.75,2024,February,ODIs,Players
lrODIsPlayers2023_081,81,p00081,firstname lastname lrODIs Players81,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,t001,Sierra Leone,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,33,44.3,2024,February,ODIs,Players
lrODIsPlayers2023_082,82,p00082,firstname lastname lrODIs Players82,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,t002,Switzerland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,40,43.86,2024,February,ODIs,Players
lrODIsPlayers2023_083,83,p00083,firstname lastname lrODIs Players83,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,t003,Cameroon,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,39,43.42,2024,February,ODIs,Players
lrODIsPlayers2023_084,84,p00084,firstname lastname lrODIs Players84,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,t004,Bahamas,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,21,42.99,2024,February,ODIs,Players
lrODIsPlayers2023_085,85,p00085,firstname lastname lrODIs Players85,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,t005,Israel,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,35,42.56,2024,February,ODIs,Players
lrODIsPlayers2023_086,86,p00086,firstname lastname lrODIs Players86,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,t006,Croatia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,43,42.13,2024,February,ODIs,Players
lrODIsPlayers2023_087,87,p00087,firstname lastname lrODIs Players87,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,t007,Slovenia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,18,41.71,2024,February,ODIs,Players
lrODIsPlayers2023_088,88,p00088,firstname lastname lrODIs Players88,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,t008,Fiji,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,24,41.29,2024,February,ODIs,Players
lrODIsPlayers2023_089,89,p00089,firstname lastname lrODIs Players89,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,t001,Cook Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,22,40.88,2024,February,ODIs,Players
lrODIsPlayers2023_090,90,p00090,firstname lastname lrODIs Players90,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,t002,Indonesia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,21,40.47,2024,February,ODIs,Players
lrODIsPlayers2023_091,91,p00091,firstname lastname lrODIs Players91,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,t003,Japan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,13,40.07,2024,February,ODIs,Players
lrODIsPlayers2023_092,92,p00092,firstname lastname lrODIs Players92,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t004,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,31,39.67,2024,February,ODIs,Players
lrODIsPlayers2023_093,93,p00093,firstname lastname lrODIs Players93,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t005,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,30,39.27,2024,February,ODIs,Players
lrODIsPlayers2023_094,94,p00094,firstname lastname lrODIs Players94,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t006,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,36,38.88,2024,February,ODIs,Players
lrODIsPlayers2023_095,95,p00095,firstname lastname lrODIs Players95,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,t007,Myanmar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,10,38.49,2024,February,ODIs,Players
lrODIsPlayers2023_096,96,p00096,firstname lastname lrODIs Players96,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,t008,Mongolia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,37,38.1,2024,February,ODIs,Players
lrODIsPlayers2023_097,97,p00097,firstname lastname lrODIs Players97,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t009,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,32,37.72,2024,February,ODIs,Players
lrODIsPlayers2023_098,98,p00098,firstname lastname lrODIs Players98,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,t010,Gambia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,20,37.35,2024,February,ODIs,Players
lrODIsPlayers2023_099,99,p00099,firstname lastname lrODIs Players99,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,t011,Cambodia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,12,36.97,2024,February,ODIs,Players
lrODIsPlayers2023_100,100,p00100,firstname lastname lrODIs Players100,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,t012,Mali,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,43,36.6,2024,February,ODIs,Players
lrODIsBatsmen2023_101,101,p00001,firstname lastname lrODIs Batsmen1,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,t001,Australia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,11,99,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_102,102,p00002,firstname lastname lrODIs Batsmen2,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,t002,England,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,14,98.01,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_103,103,p00003,firstname lastname lrODIs Batsmen3,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,t003,South Africa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,27,97.03,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_104,104,p00004,firstname lastname lrODIs Batsmen4,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,t004,West Indies,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,49,96.06,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_105,105,p00005,firstname lastname lrODIs Batsmen5,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,t005,New Zealand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,12,95.1,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_106,106,p00006,firstname lastname lrODIs Batsmen6,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,t006,India,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,46,94.15,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_107,107,p00007,firstname lastname lrODIs Batsmen7,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,t007,Pakistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,45,93.21,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_108,108,p00008,firstname lastname lrODIs Batsmen8,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,t008,Sri Lanka,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,40,92.27,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_109,109,p00009,firstname lastname lrODIs Batsmen9,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,t001,Canada,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,23,91.35,2024,February,ODIs,Batsmen
lrODIsBatsmen2023_110,110,p00010,firstname lastname lrODIs Batsmen10,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,t002,Zimbabwe,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,30,90.44,2024,February,ODIs,Batsmen
