Ref,Rank,Player_ref,Player,Player Image Link,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format,Category
annual_awardsT20IsBatsmen2017_015,15,p00615,firstname lastname aaT20Is Batsmen615,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,t007,Scotland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,39,83.46,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_016,16,p00616,firstname lastname aaT20Is Batsmen616,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,t008,Namibia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,16,82.62,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_017,17,p00617,firstname lastname aaT20Is Batsmen617,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,t001,Hong Kong,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,42,81.80,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_018,18,p00618,firstname lastname aaT20Is Batsmen618,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,t002,United States of America,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,20,80.98,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_019,19,p00619,firstname lastname aaT20Is Batsmen619,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,t003,Bermuda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,41,80.17,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_020,20,p00620,firstname lastname aaT20Is Batsmen620,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,t004,Ireland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,19,79.37,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_021,21,p00621,firstname lastname aaT20Is Batsmen621,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,t005,Afghanistan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,44,78.57,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_022,22,p00622,firstname lastname aaT20Is Batsmen622,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,t006,Nepal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,29,77.79,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_023,23,p00623,firstname lastname aaT20Is Batsmen623,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,t007,Papua New Guinea,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,20,77.01,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_024,24,p00624,firstname lastname aaT20Is Batsmen624,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,t008,Oman,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,14,76.24,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_025,25,p00625,firstname lastname aaT20Is Batsmen625,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,t001,Bahrain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,16,75.48,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_026,26,p00626,firstname lastname aaT20Is Batsmen626,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,t002,Kuwait,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,30,74.72,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_027,27,p00627,firstname lastname aaT20Is Batsmen627,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,t003,Maldives,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,18,73.98,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_028,28,p00628,firstname lastname aaT20Is Batsmen628,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,t004,Saudi Arabia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,50,73.24,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_029,29,p00629,firstname lastname aaT20Is Batsmen629,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,t005,Qatar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,22,72.50,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_030,30,p00630,firstname lastname aaT20Is Batsmen630,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,t006,Philippines,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,19,71.78,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_031,31,p00631,firstname lastname aaT20Is Batsmen631,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,t007,Vanuatu,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,39,71.06,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_032,32,p00632,firstname lastname aaT20Is Batsmen632,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,t008,Malta,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,24,70.35,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_033,33,p00633,firstname lastname aaT20Is Batsmen633,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,t001,Spain,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,29,69.65,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_034,34,p00634,firstname lastname aaT20Is Batsmen634,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,t002,Belize,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,43,68.95,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_035,35,p00635,firstname lastname aaT20Is Batsmen635,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,t003,Mexico,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,11,68.26,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_036,36,p00636,firstname lastname aaT20Is Batsmen636,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,t004,Costa Rica,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,10,67.58,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_037,37,p00637,firstname lastname aaT20Is Batsmen637,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,t005,Panama,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,22,66.90,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_038,38,p00638,firstname lastname aaT20Is Batsmen638,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,t006,Belgium,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,12,66.23,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_039,39,p00639,firstname lastname aaT20Is Batsmen639,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,t007,Germany,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,12,65.57,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_040,40,p00640,firstname lastname aaT20Is Batsmen640,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,t008,Nigeria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,50,64.92,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_041,41,p00641,firstname lastname aaT20Is Batsmen641,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,t001,Botswana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,42,64.27,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_042,42,p00642,firstname lastname aaT20Is Batsmen642,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,t002,Ghana,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,41,63.62,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_043,43,p00643,firstname lastname aaT20Is Batsmen643,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,t003,Uganda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,37,62.99,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_044,44,p00644,firstname lastname aaT20Is Batsmen644,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,t004,Italy,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,30,62.36,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_045,45,p00645,firstname lastname aaT20Is Batsmen645,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,t005,Guernsey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,16,61.73,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_046,46,p00646,firstname lastname aaT20Is Batsmen646,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,t006,Jersey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,32,61.12,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_047,47,p00647,firstname lastname aaT20Is Batsmen647,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,t007,Norway,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,10,60.51,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_048,48,p00648,firstname lastname aaT20Is Batsmen648,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,t008,Denmark,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,13,59.90,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_049,49,p00649,firstname lastname aaT20Is Batsmen649,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,t001,Malaysia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,17,59.30,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_050,50,p00650,firstname lastname aaT20Is Batsmen650,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,t002,Thailand,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,42,58.71,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_051,51,p00651,firstname lastname aaT20Is Batsmen651,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,t003,Samoa,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,38,58.12,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_052,52,p00652,firstname lastname aaT20Is Batsmen652,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,t004,Finland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,49,57.54,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_053,53,p00653,firstname lastname aaT20Is Batsmen653,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,t005,Singapore,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,23,56.96,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_054,54,p00654,firstname lastname aaT20Is Batsmen654,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,t006,Cayman Islands,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,49,56.39,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_055,55,p00655,firstname lastname aaT20Is Batsmen655,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,t007,Austria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,46,55.83,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_056,56,p00656,firstname lastname aaT20Is Batsmen656,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,t008,Romania,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,23,55.27,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_057,57,p00657,firstname lastname aaT20Is Batsmen657,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,t001,Luxembourg,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,26,54.72,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_058,58,p00658,firstname lastname aaT20Is Batsmen658,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,t002,Turkey,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,49,54.17,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_059,59,p00659,firstname lastname aaT20Is Batsmen659,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,t003,Czech Republic,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,27,53.63,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_060,60,p00660,firstname lastname aaT20Is Batsmen660,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,t004,Argentina,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,40,53.09,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_061,61,p00661,firstname lastname aaT20Is Batsmen661,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,t005,Brazil,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,34,52.56,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_062,62,p00662,firstname lastname aaT20Is Batsmen662,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,t006,Chile,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,45,52.04,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_063,63,p00663,firstname lastname aaT20Is Batsmen663,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,t007,Peru,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,50,51.52,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_064,64,p00664,firstname lastname aaT20Is Batsmen664,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,t008,Bulgaria,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,18,51.00,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_065,65,p00665,firstname lastname aaT20Is Batsmen665,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,t001,Serbia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,32,50.49,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_066,66,p00666,firstname lastname aaT20Is Batsmen666,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,t002,Greece,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,30,49.99,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_067,67,p00667,firstname lastname aaT20Is Batsmen667,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,t003,Portugal,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,41,49.49,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_068,68,p00668,firstname lastname aaT20Is Batsmen668,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,t004,Gibraltar,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,40,48.99,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_069,69,p00669,firstname lastname aaT20Is Batsmen669,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,t005,Malawi,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,17,48.50,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_070,70,p00670,firstname lastname aaT20Is Batsmen670,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,t006,Mozambique,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,19,48.02,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_071,71,p00671,firstname lastname aaT20Is Batsmen671,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,t007,Bhutan,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,17,47.54,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_072,72,p00672,firstname lastname aaT20Is Batsmen672,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,t008,Isle of Man,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,11,47.06,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_073,73,p00673,firstname lastname aaT20Is Batsmen673,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,t001,France,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,50,46.59,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_074,74,p00674,firstname lastname aaT20Is Batsmen674,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,t002,Sweden,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,39,46.13,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_075,75,p00675,firstname lastname aaT20Is Batsmen675,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,t003,Rwanda,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,20,45.66,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_076,76,p00676,firstname lastname aaT20Is Batsmen676,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,t004,Hungary,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,24,45.21,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_077,77,p00677,firstname lastname aaT20Is Batsmen677,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,t005,Cyprus,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,38,44.76,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_078,78,p00678,firstname lastname aaT20Is Batsmen678,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,t006,Estonia,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,41,44.31,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_079,79,p00679,firstname lastname aaT20Is Batsmen679,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,t007,Lesotho,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,31,43.87,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_080,80,p00680,firstname lastname aaT20Is Batsmen680,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,t008,Seychelles,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,49,43.43,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_081,81,p00681,firstname lastname aaT20Is Batsmen681,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,t001,Sierra Leone,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,11,42.99,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_082,82,p00682,firstname lastname aaT20Is Batsmen682,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,t002,Switzerland,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,44,42.56,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_083,83,p00683,firstname lastname aaT20Is Batsmen683,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,t003,Cameroon,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,33,42.14,2017,December,T20Is,Batsmen
annual_awardsT20IsBatsmen2017_084,84,p00684,firstname lastname aaT20Is Batsmen684,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,t004,Bahamas,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,17,41.72,2017,December,T20Is,Batsmen
