Ref,Rank,Team_ref,Team,Team Flag Link,Matches,Points,Year,Month,Format
hrTeamsT20Is2018_080,80,t008,SeychellesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,16,43.64,2018,December,T20Is
hrTeamsT20Is2018_081,81,t001,Sierra LeoneT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,26,43.21,2018,December,T20Is
hrTeamsT20Is2018_082,82,t002,SwitzerlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,16,42.78,2018,December,T20Is
hrTeamsT20Is2018_083,83,t003,CameroonT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,28,42.35,2018,December,T20Is
hrTeamsT20Is2018_084,84,t004,BahamasT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,42,41.92,2018,December,T20Is
hrTeamsT20Is2018_085,85,t005,IsraelT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,21,41.51,2018,December,T20Is
hrTeamsT20Is2018_086,86,t006,CroatiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,24,41.09,2018,December,T20Is
hrTeamsT20Is2018_087,87,t007,SloveniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,40,40.68,2018,December,T20Is
hrTeamsT20Is2018_088,88,t008,FijiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,19,40.27,2018,December,T20Is
hrTeamsT20Is2018_089,89,t001,Cook IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,26,39.87,2018,December,T20Is
hrTeamsT20Is2018_090,90,t002,IndonesiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,41,39.47,2018,December,T20Is
hrTeamsT20Is2018_091,91,t003,JapanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,13,39.08,2018,December,T20Is
hrTeamsT20Is2018_092,92,t004,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,16,38.69,2018,December,T20Is
hrTeamsT20Is2018_093,93,t005,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,31,38.30,2018,December,T20Is
hrTeamsT20Is2018_094,94,t006,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,40,37.92,2018,December,T20Is
hrTeamsT20Is2018_095,95,t007,MyanmarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,14,37.54,2018,December,T20Is
hrTeamsT20Is2018_096,96,t008,MongoliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,29,37.16,2018,December,T20Is
hrTeamsT20Is2018_097,97,t009,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,49,36.79,2018,December,T20Is
hrTeamsT20Is2018_098,98,t010,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,44,36.42,2018,December,T20Is
hrTeamsT20Is2018_099,99,t011,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,40,36.06,2018,December,T20Is
hrTeamsT20Is2018_100,100,t012,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,20,35.70,2018,December,T20Is
hrTeamsT20Is2017_001,1,t001,AustraliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,32,96.07,2017,December,T20Is
hrTeamsT20Is2017_002,2,t002,EnglandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,24,95.11,2017,December,T20Is
hrTeamsT20Is2017_003,3,t003,South AfricaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,41,94.16,2017,December,T20Is
hrTeamsT20Is2017_004,4,t004,West IndiesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,15,93.21,2017,December,T20Is
hrTeamsT20Is2017_005,5,t005,New ZealandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,32,92.28,2017,December,T20Is
hrTeamsT20Is2017_006,6,t006,IndiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,14,91.36,2017,December,T20Is
hrTeamsT20Is2017_007,7,t007,PakistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,18,90.45,2017,December,T20Is
hrTeamsT20Is2017_008,8,t008,Sri LankaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,44,89.54,2017,December,T20Is
hrTeamsT20Is2017_009,9,t001,CanadaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,23,88.65,2017,December,T20Is
hrTeamsT20Is2017_010,10,t002,ZimbabweT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,16,87.76,2017,December,T20Is
hrTeamsT20Is2017_011,11,t003,BangladeshT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,29,86.88,2017,December,T20Is
hrTeamsT20Is2017_012,12,t004,United Arab EmiratesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,16,86.01,2017,December,T20Is
hrTeamsT20Is2017_013,13,t005,NetherlandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,28,85.15,2017,December,T20Is
hrTeamsT20Is2017_014,14,t006,KenyaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,29,84.30,2017,December,T20Is
hrTeamsT20Is2017_015,15,t007,ScotlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,19,83.46,2017,December,T20Is
hrTeamsT20Is2017_016,16,t008,NamibiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,10,82.62,2017,December,T20Is
hrTeamsT20Is2017_017,17,t001,Hong KongT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,18,81.80,2017,December,T20Is
hrTeamsT20Is2017_018,18,t002,United States of AmericaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,21,80.98,2017,December,T20Is
hrTeamsT20Is2017_019,19,t003,BermudaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,44,80.17,2017,December,T20Is
hrTeamsT20Is2017_020,20,t004,IrelandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,39,79.37,2017,December,T20Is
hrTeamsT20Is2017_021,21,t005,AfghanistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,40,78.57,2017,December,T20Is
hrTeamsT20Is2017_022,22,t006,NepalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,16,77.79,2017,December,T20Is
hrTeamsT20Is2017_023,23,t007,Papua New GuineaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,15,77.01,2017,December,T20Is
hrTeamsT20Is2017_024,24,t008,OmanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/om.png,19,76.24,2017,December,T20Is
hrTeamsT20Is2017_025,25,t001,BahrainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bh.png,40,75.48,2017,December,T20Is
hrTeamsT20Is2017_026,26,t002,KuwaitT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kw.png,46,74.72,2017,December,T20Is
hrTeamsT20Is2017_027,27,t003,MaldivesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mv.png,38,73.98,2017,December,T20Is
hrTeamsT20Is2017_028,28,t004,Saudi ArabiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sa.png,39,73.24,2017,December,T20Is
hrTeamsT20Is2017_029,29,t005,QatarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/qa.png,44,72.50,2017,December,T20Is
hrTeamsT20Is2017_030,30,t006,PhilippinesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ph.png,49,71.78,2017,December,T20Is
hrTeamsT20Is2017_031,31,t007,VanuatuT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/vu.png,50,71.06,2017,December,T20Is
hrTeamsT20Is2017_032,32,t008,MaltaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mt.png,40,70.35,2017,December,T20Is
hrTeamsT20Is2017_033,33,t001,SpainT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/es.png,34,69.65,2017,December,T20Is
hrTeamsT20Is2017_034,34,t002,BelizeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bz.png,11,68.95,2017,December,T20Is
hrTeamsT20Is2017_035,35,t003,MexicoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mx.png,44,68.26,2017,December,T20Is
hrTeamsT20Is2017_036,36,t004,Costa RicaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cr.png,26,67.58,2017,December,T20Is
hrTeamsT20Is2017_037,37,t005,PanamaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pa.png,15,66.90,2017,December,T20Is
hrTeamsT20Is2017_038,38,t006,BelgiumT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/be.png,25,66.23,2017,December,T20Is
hrTeamsT20Is2017_039,39,t007,GermanyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/de.png,29,65.57,2017,December,T20Is
hrTeamsT20Is2017_040,40,t008,NigeriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ng.png,16,64.92,2017,December,T20Is
hrTeamsT20Is2017_041,41,t001,BotswanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bw.png,11,64.27,2017,December,T20Is
hrTeamsT20Is2017_042,42,t002,GhanaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gh.png,26,63.62,2017,December,T20Is
hrTeamsT20Is2017_043,43,t003,UgandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ug.png,18,62.99,2017,December,T20Is
hrTeamsT20Is2017_044,44,t004,ItalyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/it.png,22,62.36,2017,December,T20Is
hrTeamsT20Is2017_045,45,t005,GuernseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gg.png,46,61.73,2017,December,T20Is
hrTeamsT20Is2017_046,46,t006,JerseyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/je.png,25,61.12,2017,December,T20Is
hrTeamsT20Is2017_047,47,t007,NorwayT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/no.png,15,60.51,2017,December,T20Is
hrTeamsT20Is2017_048,48,t008,DenmarkT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/dk.png,28,59.90,2017,December,T20Is
hrTeamsT20Is2017_049,49,t001,MalaysiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/my.png,28,59.30,2017,December,T20Is
hrTeamsT20Is2017_050,50,t002,ThailandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/th.png,23,58.71,2017,December,T20Is
hrTeamsT20Is2017_051,51,t003,SamoaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ws.png,18,58.12,2017,December,T20Is
hrTeamsT20Is2017_052,52,t004,FinlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fi.png,31,57.54,2017,December,T20Is
hrTeamsT20Is2017_053,53,t005,SingaporeT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sg.png,35,56.96,2017,December,T20Is
hrTeamsT20Is2017_054,54,t006,Cayman IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ky.png,23,56.39,2017,December,T20Is
hrTeamsT20Is2017_055,55,t007,AustriaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/at.png,18,55.83,2017,December,T20Is
hrTeamsT20Is2017_056,56,t008,RomaniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ro.png,24,55.27,2017,December,T20Is
hrTeamsT20Is2017_057,57,t001,LuxembourgT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lu.png,47,54.72,2017,December,T20Is
hrTeamsT20Is2017_058,58,t002,TurkeyT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/tr.png,37,54.17,2017,December,T20Is
hrTeamsT20Is2017_059,59,t003,Czech RepublicT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cz.png,19,53.63,2017,December,T20Is
hrTeamsT20Is2017_060,60,t004,ArgentinaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ar.png,29,53.09,2017,December,T20Is
hrTeamsT20Is2017_061,61,t005,BrazilT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/br.png,48,52.56,2017,December,T20Is
hrTeamsT20Is2017_062,62,t006,ChileT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cl.png,24,52.04,2017,December,T20Is
hrTeamsT20Is2017_063,63,t007,PeruT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pe.png,13,51.52,2017,December,T20Is
hrTeamsT20Is2017_064,64,t008,BulgariaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bg.png,28,51.00,2017,December,T20Is
hrTeamsT20Is2017_065,65,t001,SerbiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rs.png,43,50.49,2017,December,T20Is
hrTeamsT20Is2017_066,66,t002,GreeceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gr.png,27,49.99,2017,December,T20Is
hrTeamsT20Is2017_067,67,t003,PortugalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pt.png,33,49.49,2017,December,T20Is
hrTeamsT20Is2017_068,68,t004,GibraltarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gi.png,22,48.99,2017,December,T20Is
hrTeamsT20Is2017_069,69,t005,MalawiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mw.png,50,48.50,2017,December,T20Is
hrTeamsT20Is2017_070,70,t006,MozambiqueT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mz.png,27,48.02,2017,December,T20Is
hrTeamsT20Is2017_071,71,t007,BhutanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bt.png,23,47.54,2017,December,T20Is
hrTeamsT20Is2017_072,72,t008,Isle of ManT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/im.png,23,47.06,2017,December,T20Is
hrTeamsT20Is2017_073,73,t001,FranceT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fr.png,34,46.59,2017,December,T20Is
hrTeamsT20Is2017_074,74,t002,SwedenT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/se.png,40,46.13,2017,December,T20Is
hrTeamsT20Is2017_075,75,t003,RwandaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/rw.png,22,45.66,2017,December,T20Is
hrTeamsT20Is2017_076,76,t004,HungaryT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hu.png,46,45.21,2017,December,T20Is
hrTeamsT20Is2017_077,77,t005,CyprusT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cy.png,27,44.76,2017,December,T20Is
hrTeamsT20Is2017_078,78,t006,EstoniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ee.png,35,44.31,2017,December,T20Is
hrTeamsT20Is2017_079,79,t007,LesothoT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ls.png,33,43.87,2017,December,T20Is
hrTeamsT20Is2017_080,80,t008,SeychellesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sc.png,47,43.43,2017,December,T20Is
hrTeamsT20Is2017_081,81,t001,Sierra LeoneT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/sl.png,47,42.99,2017,December,T20Is
hrTeamsT20Is2017_082,82,t002,SwitzerlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ch.png,11,42.56,2017,December,T20Is
hrTeamsT20Is2017_083,83,t003,CameroonT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/cm.png,44,42.14,2017,December,T20Is
hrTeamsT20Is2017_084,84,t004,BahamasT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bs.png,28,41.72,2017,December,T20Is
hrTeamsT20Is2017_085,85,t005,IsraelT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/il.png,38,41.30,2017,December,T20Is
hrTeamsT20Is2017_086,86,t006,CroatiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hr.png,12,40.89,2017,December,T20Is
hrTeamsT20Is2017_087,87,t007,SloveniaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/si.png,48,40.48,2017,December,T20Is
hrTeamsT20Is2017_088,88,t008,FijiT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/fj.png,14,40.07,2017,December,T20Is
hrTeamsT20Is2017_089,89,t001,Cook IslandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ck.png,37,39.67,2017,December,T20Is
hrTeamsT20Is2017_090,90,t002,IndonesiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/id.png,27,39.27,2017,December,T20Is
hrTeamsT20Is2017_091,91,t003,JapanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/jp.png,34,38.88,2017,December,T20Is
hrTeamsT20Is2017_092,92,t004,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,47,38.49,2017,December,T20Is
hrTeamsT20Is2017_093,93,t005,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,21,38.11,2017,December,T20Is
hrTeamsT20Is2017_094,94,t006,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,36,37.73,2017,December,T20Is
hrTeamsT20Is2017_095,95,t007,MyanmarT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mm.png,48,37.35,2017,December,T20Is
hrTeamsT20Is2017_096,96,t008,MongoliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/mn.png,48,36.98,2017,December,T20Is
hrTeamsT20Is2017_097,97,t009,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,42,36.61,2017,December,T20Is
hrTeamsT20Is2017_098,98,t010,GambiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gm.png,23,36.24,2017,December,T20Is
hrTeamsT20Is2017_099,99,t011,CambodiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/kh.png,20,35.88,2017,December,T20Is
hrTeamsT20Is2017_100,100,t012,MaliT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ml.png,29,35.52,2017,December,T20Is
hrTeamsT20Is2016_001,1,t001,AustraliaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/au.png,48,95.59,2016,December,T20Is
hrTeamsT20Is2016_002,2,t002,EnglandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-eng.png,35,94.63,2016,December,T20Is
hrTeamsT20Is2016_003,3,t003,South AfricaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/za.png,21,93.68,2016,December,T20Is
hrTeamsT20Is2016_004,4,t004,West IndiesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/wi.png,41,92.75,2016,December,T20Is
hrTeamsT20Is2016_005,5,t005,New ZealandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nz.png,41,91.82,2016,December,T20Is
hrTeamsT20Is2016_006,6,t006,IndiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/in.png,46,90.90,2016,December,T20Is
hrTeamsT20Is2016_007,7,t007,PakistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pk.png,20,89.99,2016,December,T20Is
hrTeamsT20Is2016_008,8,t008,Sri LankaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/lk.png,21,89.09,2016,December,T20Is
hrTeamsT20Is2016_009,9,t001,CanadaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ca.png,43,88.20,2016,December,T20Is
hrTeamsT20Is2016_010,10,t002,ZimbabweT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/zw.png,22,87.32,2016,December,T20Is
hrTeamsT20Is2016_011,11,t003,BangladeshT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bd.png,21,86.45,2016,December,T20Is
hrTeamsT20Is2016_012,12,t004,United Arab EmiratesT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ae.png,11,85.58,2016,December,T20Is
hrTeamsT20Is2016_013,13,t005,NetherlandsT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/nl.png,10,84.73,2016,December,T20Is
hrTeamsT20Is2016_014,14,t006,KenyaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ke.png,26,83.88,2016,December,T20Is
hrTeamsT20Is2016_015,15,t007,ScotlandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/gb-sct.png,20,83.04,2016,December,T20Is
hrTeamsT20Is2016_016,16,t008,NamibiaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/na.png,34,82.21,2016,December,T20Is
hrTeamsT20Is2016_017,17,t001,Hong KongT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/hk.png,50,81.39,2016,December,T20Is
hrTeamsT20Is2016_018,18,t002,United States of AmericaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/us.png,46,80.57,2016,December,T20Is
hrTeamsT20Is2016_019,19,t003,BermudaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/bm.png,50,79.77,2016,December,T20Is
hrTeamsT20Is2016_020,20,t004,IrelandT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/ie.png,45,78.97,2016,December,T20Is
hrTeamsT20Is2016_021,21,t005,AfghanistanT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/af.png,28,78.18,2016,December,T20Is
hrTeamsT20Is2016_022,22,t006,NepalT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/np.png,50,77.40,2016,December,T20Is
hrTeamsT20Is2016_023,23,t007,Papua New GuineaT20Ishr,https://cricratings.nyc3.cdn.digitaloceanspaces.com/teams_images/pg.png,50,76.63,2016,December,T20Is
